Date,Cash,Holdings,Total Assets,PnL
2009-12-16,569752.7332853228,430957.4966432452,1000710.229928568,710.2299285680056
2009-12-17,569682.8984216601,425670.52956202626,995353.4279836863,-4646.572016313672
2009-12-18,569590.425097838,427518.0550889671,997108.4801868051,-2891.519813194871
2009-12-21,569532.3696106821,433092.00587171316,1002624.3754823953,2624.3754823952913
2009-12-22,569532.3696106821,437129.38886752725,1006661.7584782094,6661.758478209376
2009-12-23,569507.812159434,438569.1095368564,1008076.9216962904,8076.921696290374
2009-12-24,569444.8645104319,441118.2315171361,1010563.096027568,10563.096027567983
2009-12-28,569444.8645104319,439949.0449832976,1009393.9094937295,9393.909493729472
2009-12-29,569444.8645104319,439479.4965648353,1008924.3610752672,8924.361075267196
2009-12-30,569444.8645104319,439386.3551771641,1008831.219687596,8831.219687595963
2009-12-31,569444.8645104319,434822.01712316275,1004266.8816335946,4266.881633594632
2010-01-04,569444.8645104319,440771.08277606964,1010215.9472865015,10215.947286501527
2010-01-05,569444.8645104319,442046.00016483665,1011490.8646752685,11490.86467526853
2010-01-06,569444.8645104319,442528.0073161423,1011972.8718265742,11972.871826574206
2010-01-07,569444.8645104319,445681.11139053106,1015125.975900963,15125.975900962949
2010-01-08,569444.8645104319,446437.541826427,1015882.4063368589,15882.406336858869
2010-01-11,569444.8645104319,447099.5010614693,1016544.3655719012,16544.365571901202
2010-01-12,569422.2883862406,442666.65506735444,1012088.943453595,12088.943453595042
2010-01-13,569399.6933621317,447199.76437970996,1016599.4577418417,16599.457741841674
2010-01-14,569377.4906033427,447972.1719072759,1017349.6625106186,17349.662510618567
2010-01-15,569355.5241440684,443071.10735064745,1012426.6314947158,12426.63149471581
2010-01-19,569290.3321293741,449547.0566512048,1018837.388780579,18837.38878057897
2010-01-20,569239.1825760752,445049.31370577216,1014288.4962818474,14288.496281847358
2010-01-21,569069.2874688059,438539.66893813014,1007608.956406936,7608.9564069360495
2010-01-22,568870.4189175516,430535.87027546763,999406.2891930193,-593.7108069807291
2010-01-25,568521.0019043833,431755.3173761964,1000276.3192805797,276.31928057968616
2010-01-26,568128.4882406145,430655.99126541615,998784.4795060307,-1215.5204939693213
2010-01-27,567735.1074351221,431397.1370097995,999132.2444449216,-867.7555550783873
2010-01-28,567176.0611781031,425965.3235760033,993141.3847541064,-6858.615245893598
2010-01-29,566074.3399738222,423257.54450547695,989331.8844792992,-10668.115520700812
2010-02-01,564503.5101927668,430723.8282263875,995227.3384191543,-4772.661580845714
2010-02-02,564153.1832474619,437013.8719101548,1001167.0551576167,1167.0551576167345
2010-02-03,564038.3710860163,434709.5016245246,998747.8727105409,-1252.1272894591093
2010-02-04,563832.3192175776,421878.9514321685,985711.2706497461,-14288.72935025394
2010-02-05,563005.3466659933,422647.2917921841,985652.6384581774,-14347.361541822553
2010-02-08,562376.3829041868,421858.6257914305,984235.0086956173,-15764.991304382682
2010-02-09,561434.4333907515,428224.8180425763,989659.2514333278,-10340.748566672206
2010-02-10,561054.8629378229,427588.38879445195,988643.2517322749,-11356.74826772511
2010-02-11,560681.4386299998,432616.77460864186,993298.2132386416,-6701.78676135838
2010-02-12,560422.3767780215,433947.6587738395,994370.0355518609,-5629.9644481390715
2010-02-16,560195.9047416598,441991.3932659924,1002187.2980076522,2187.2980076521635
2010-02-17,560119.5203403383,444770.44091925025,1004889.9612595886,4889.961259588599
2010-02-18,559992.8664759547,447187.3852518499,1007180.2517278045,7180.251727804542
2010-02-19,559865.7114581019,448644.0906454921,1008509.802103594,8509.802103593946
2010-02-22,559772.7343925387,448868.4740858674,1008641.2084784061,8641.208478406072
2010-02-23,559709.7888578326,443347.3726602793,1003057.1615181118,3057.161518111825
2010-02-24,559631.3109935671,447254.182593137,1006885.4935867041,6885.493586704135
2010-02-25,559575.5829919726,446710.76345670223,1006286.3464486748,6286.346448674798
2010-02-26,559472.5349029452,448551.703340888,1008024.2382438332,8024.238243833184
2010-03-01,559329.4753984362,455197.4676912427,1014526.9430896789,14526.943089678884
2010-03-02,559290.6108502299,457412.1226540208,1016702.7335042506,16702.733504250646
2010-03-03,559284.6852396876,457740.42139169574,1017025.1066313833,17025.1066313833
2010-03-04,559278.7596291453,458210.33328205347,1017489.0929111987,17489.092911198735
2010-03-05,559250.6254290491,466321.74827727675,1025572.3737063259,25572.37370632589
2010-03-08,559244.6998185068,467357.54235750437,1026602.2421760112,26602.242176011205
2010-03-09,559238.7742079645,467749.2739844322,1026988.0481923968,26988.04819239676
2010-03-10,559232.8485974222,470289.03870007396,1029521.8872974962,29521.8872974962
2010-03-11,559226.92298688,471455.1874167621,1030682.1104036421,30682.11040364206
2010-03-12,559220.9973763376,471030.27825295925,1030251.2756292969,30251.2756292969
2010-03-15,559215.0717657954,470024.82022210956,1029239.8919879049,29239.891987904906
2010-03-16,559202.0561551005,474732.0327164829,1033934.0888715833,33934.08887158334
2010-03-17,559196.1305445582,478456.6047169864,1037652.7352615446,37652.735261544585
2010-03-18,559190.2049340159,478549.7652219832,1037739.9701559991,37739.970155999064
2010-03-19,559184.2793234736,475138.84941387177,1034323.1287373453,34323.12873734534
2010-03-22,559178.3537129313,479590.51057335734,1038768.8642862886,38768.86428628862
2010-03-23,559172.428102389,482694.7395097017,1041867.1676120907,41867.16761209071
2010-03-24,559166.5024918467,479046.4345653951,1038212.9370572418,38212.9370572418
2010-03-25,559160.5768813044,478392.4620784819,1037553.0389597863,37553.038959786296
2010-03-26,559139.4464253336,478468.2800885737,1037607.7265139073,37607.72651390731
2010-03-29,559118.0531567484,481439.80902156234,1040557.8621783108,40557.86217831075
2010-03-30,559112.6354569346,482072.0994568765,1041184.7349138111,41184.73491381109
2010-03-31,559107.2177571207,478505.58874586225,1037612.806502983,37612.806502982974
2010-04-01,559080.054812327,481451.35317894816,1040531.4079912752,40531.40799127519
2010-04-05,559052.8918675333,486722.65383437276,1045775.5457019061,45775.545701906085
2010-04-06,559021.9859181792,486885.30525550246,1045907.2911736816,45907.29117368162
2010-04-07,558861.7577439696,484364.9603179395,1043226.7180619091,43226.71806190908
2010-04-08,558697.8178235441,484778.37746733427,1043476.1952908784,43476.195290878415
2010-04-09,558665.0225321203,488331.3210759461,1046996.3436080664,46996.34360806644
2010-04-12,558659.6048323065,489921.34066706896,1048580.9454993755,48580.94549937546
2010-04-13,558618.8714033514,490631.3569766879,1049250.2283800393,49250.228380039334
2010-04-14,558553.0637046248,497938.26516726613,1056491.328871891,56491.3288718909
2010-04-15,558492.1524635702,498234.4221160412,1056726.5745796114,56726.57457961142
2010-04-16,558438.5124641806,491500.88578283787,1049939.3982470185,49939.39824701846
2010-04-19,558339.0979734808,491615.38055059314,1049954.478524074,49954.47852407396
2010-04-20,558278.4238878638,497093.13443022966,1055371.5583180934,55371.55831809342
2010-04-21,558278.4238878638,497536.4217812419,1055814.8456691056,55814.84566910565
2010-04-22,558171.3274809271,501403.19175466895,1059574.519235596,59574.51923559606
2010-04-23,558020.1421505362,505738.72212070227,1063758.8642712384,63758.864271238446
2010-04-26,557875.7881051451,503238.5474154353,1061114.3355205804,61114.33552058041
2010-04-27,557540.8855048567,491008.6082755625,1048549.4937804192,48549.49378041923
2010-04-28,557190.6649738699,494084.23745039105,1051274.902424261,51274.902424260974
2010-04-29,556996.984925881,504926.4100332856,1061923.3949591666,61923.394959166646
2010-04-30,556825.9728485495,495651.65956139565,1052477.6324099451,52477.63240994513
2010-05-03,556598.1007744223,503794.1125921905,1060392.2133666128,60392.21336661279
2010-05-04,556444.6283677965,490301.0749819577,1046745.7033497542,46745.703349754214
2010-05-05,556063.5980149955,485527.1535833478,1041590.7515983433,41590.75159834325
2010-05-06,555653.4663939327,470781.20650178194,1026434.6728957146,26434.67289571464
2010-05-07,554400.0609067231,462391.4324836731,1016791.4933903962,16791.493390396237
2010-05-10,552359.7930718809,487336.4684910178,1039696.2615628988,39696.261562898755
2010-05-11,552105.5114890486,486236.64429837465,1038342.1557874233,38342.15578742325
2010-05-12,551927.4133054167,495617.30885466933,1047544.722160086,47544.722160086036
2010-05-13,551869.1039258391,489283.5745958984,1041152.6785217375,41152.678521737456
2010-05-14,551811.3475991637,479991.1401489079,1031802.4877480716,31802.48774807155
2010-05-17,551582.4750267118,481546.509837687,1033128.9848643988,33128.98486439884
2010-05-18,551471.8894686252,474634.0743754804,1026105.9638441056,26105.9638441056
2010-05-19,551075.7283488363,471792.20737063885,1022867.9357194752,22867.93571947515
2010-05-20,550738.4732231349,453459.59364920855,1004198.0668723434,4198.066872343421
2010-05-21,549110.2383311242,461766.19318139553,1010876.4315125197,10876.431512519717
2010-05-24,548505.2353437096,457441.2361907661,1005946.4715344757,5946.471534475684
2010-05-25,547664.9233698994,459342.23039495945,1007007.1537648588,7007.153764858842
2010-05-26,546678.0872705132,460536.571634531,1007214.6589050442,7214.658905044198
2010-05-27,545558.9302766472,477673.4443759918,1023232.374652639,23232.37465263903
2010-05-28,545450.9250276238,471920.16176235676,1017371.0867899805,17371.08678998053
2010-06-01,545209.7197668701,462402.2898478508,1007612.0096147209,7612.009614720941
2010-06-02,544711.6749813706,474605.7350654602,1019317.4100468308,19317.410046830773
2010-06-03,544651.2351009995,477259.9207776785,1021911.155878678,21911.155878677964
2010-06-04,544618.0713226944,459095.19490766525,1003713.2662303597,3713.2662303596735
2010-06-07,544446.4436967522,450685.6569644213,995132.1006611735,-4867.899338826537
2010-06-08,543979.8711960465,453719.05427241325,997698.9254684597,-2301.0745315402746
2010-06-09,543704.7846235484,453963.7531991601,997668.5378227085,-2331.4621772915125
2010-06-10,543379.0850579888,468033.0586350858,1011412.1436930746,11412.143693074584
2010-06-11,543331.7008764893,471693.2008294165,1015024.9017059058,15024.901705905795
2010-06-14,543313.5735781342,472748.44590216875,1016062.0194803029,16062.01948030293
2010-06-15,543279.8468506485,483731.90191459656,1027011.7487652451,27011.74876524508
2010-06-16,543279.8468506485,483749.3400504589,1027029.1869011074,27029.18690110743
2010-06-17,543279.8468506485,483400.22782224417,1026680.0746728927,26680.07467289269
2010-06-18,543279.8468506485,483661.3035454154,1026941.1503960639,26941.150396063924
2010-06-21,543279.8468506485,481586.9986156523,1024866.8454663008,24866.845466300845
2010-06-22,543279.8468506485,472597.2775388658,1015877.1243895143,15877.124389514327
2010-06-23,543259.393466726,472083.84104695916,1015343.2345136851,15343.234513685107
2010-06-24,543259.393466726,464134.8869352937,1007394.2804020196,7394.28040201962
2010-06-25,543159.0468576103,468334.86815932393,1011493.9150169343,11493.915016934276
2010-06-28,543079.7237661034,467182.5015158355,1010262.2252819389,10262.22528193891
2010-06-29,542955.4442804009,451296.7447336018,994252.1890140027,-5747.810985997319
2010-06-30,542479.8705494553,448302.3720462918,990782.2425957471,-9217.757404252887
2010-07-01,541458.6114947647,447415.19066631794,988873.8021610826,-11126.197838917375
2010-07-02,540348.4611050934,445803.88575696945,986152.3468620628,-13847.653137937188
2010-07-06,539056.4811198562,448640.8152962923,987697.2964161485,-12302.703583851457
2010-07-07,538010.8006772846,463668.2285051346,1001679.0291824192,1679.0291824191809
2010-07-08,537924.5027112812,467587.7451814413,1005512.2478927225,5512.247892722487
2010-07-09,537875.2276706547,471719.53028416634,1009594.757954821,9594.75795482099
2010-07-12,537875.2276706547,469699.46353673935,1007574.691207394,7574.691207394004
2010-07-13,537834.791627869,480265.01607966423,1018099.8077075332,18099.80770753324
2010-07-14,537834.791627869,479738.3674285412,1017573.1590564102,17573.159056410193
2010-07-15,537834.791627869,479325.5310715437,1017160.3226994127,17160.322699412704
2010-07-16,537813.6283798069,465205.5250672102,1003019.1534470171,3019.1534470170736
2010-07-19,537715.5760927051,467778.22471380234,1005493.8008065075,5493.800806507468
2010-07-20,537648.4248924106,474008.59973216057,1011657.0246245712,11657.024624571204
2010-07-21,537627.133626923,467634.6347231865,1005261.7683501095,5261.768350109458
2010-07-22,537483.232038483,479171.7177376747,1016654.9497761577,16654.949776157737
2010-07-23,537397.3222808689,484716.0118993521,1022113.334180221,22113.33418022096
2010-07-26,537314.982618317,492499.0873376131,1029814.0699559301,29814.069955930114
2010-07-27,537314.982618317,488416.1043057442,1025731.0869240612,25731.08692406118
2010-07-28,537314.982618317,483607.88569509983,1020922.8683134168,20922.86831341684
2010-07-29,537314.982618317,481815.01632761955,1019129.9989459366,19129.99894593656
2010-07-30,537299.0175037235,483136.57427966595,1020435.5917833894,20435.59178338945
2010-08-02,537270.3663482517,492079.150121212,1029349.5164694637,29349.516469463706
2010-08-03,537240.3063487858,488546.0533673763,1025786.3597161621,25786.359716162086
2010-08-04,537209.3463497013,494973.1872316599,1032182.5335813612,32182.533581361175
2010-08-05,537208.3363497108,494371.01183986664,1031579.3481895775,31579.34818957746
2010-08-06,537207.3303496689,494469.9563230276,1031677.2866726965,31677.28667269647
2010-08-09,537176.7744064778,497609.4383583069,1034786.2127647847,34786.212764784694
2010-08-10,537132.2215145677,493572.8783941865,1030705.0999087542,30705.09990875423
2010-08-11,537081.7301513404,478809.17375028133,1015890.9039016217,15890.9039016217
2010-08-12,536921.0326953381,477428.043225646,1014349.0759209841,14349.075920984149
2010-08-13,536766.0674236864,475933.7154917717,1012699.7829154581,12699.782915458083
2010-08-16,536583.59471111,476238.7614468932,1012822.3561580032,12822.356158003211
2010-08-17,536438.5434486717,484303.8304029703,1020742.373851642,20742.373851642013
2010-08-18,536377.9206629246,485553.3714182973,1021931.2920812219,21931.292081221938
2010-08-19,536314.2132044286,477334.34649312496,1013648.5596975535,13648.559697553515
2010-08-20,536179.418213889,477220.79989016056,1013400.2181040496,13400.218104049563
2010-08-23,536041.1635880917,474428.0846646428,1010469.2482527345,10469.248252734542
2010-08-24,535823.8468461484,466470.2857288718,1002294.1325750202,2294.132575020194
2010-08-25,535081.5169935673,470455.95509135723,1005537.4720849246,5537.472084924579
2010-08-26,534587.7421200722,467529.41969907284,1002117.1618191451,2117.1618191450834
2010-08-27,533901.747142598,476277.9233301878,1010179.6704727858,10179.67047278583
2010-08-30,533744.2524464577,468000.8703408241,1001745.1227872819,1745.1227872818708
2010-08-31,533324.4690483063,468097.1359009743,1001421.6049492806,1421.6049492806196
2010-09-01,532666.5004432648,482832.8286089897,1015499.3290522546,15499.329052254558
2010-09-02,532632.7004440278,489650.2534915209,1022282.9539355487,22282.953935548663
2010-09-03,532598.7004440278,496473.29390752316,1029071.9943515509,29071.994351550937
2010-09-07,532598.7004440278,489860.2867190838,1022458.9871631116,22458.987163111567
